family,filename,source_note,is_malware,sha256,md5,file_size_bytes,file_entropy,architecture,compile_timestamp,timestamp_year,temporal_bucket,num_sections,characteristics,dll_characteristics,has_aslr,has_dep,has_cfg,no_protections,subsystem,image_base,size_of_image,size_of_headers,small_header_flag,checksum,checksum_is_zero,linker_version,os_version,used_data_directory_count,has_bound_imports,entry_point_rva,entry_point_section,ep_is_in_last_section,section_names,max_section_entropy,avg_section_entropy,high_entropy_flag,suspicious_section_name,raw_virtual_mismatch,packer_section_detected,empty_section_name_count,exec_section_count,rwx_section_flag,writable_exec_section_count,entropy_bucket_0_low,entropy_bucket_1,entropy_bucket_2,entropy_bucket_3,entropy_bucket_4_high,import_count,import_dll_count,zero_imports,few_imports_flag,unpack_imports_flag,unpack_imports_count,inject_imports_flag,inject_imports_count,anti_analysis_imports_flag,anti_analysis_imports_count,crypto_imports_flag,crypto_imports_count,network_imports_flag,network_imports_count,dynamic_resolution_flag,ordinal_only_import_count,ordinal_only_ratio,export_count,has_exports,has_digital_signature,has_debug_directory,has_tls,resource_count,has_overlay,overlay_entropy,ep_rva_zero,timestamp_anomaly,size_of_image_vs_file,packing_score,total_string_count,extracted_urls,extracted_ips,extracted_onions,extracted_domains,extracted_useragents,url_count,ip_count,has_url_strings,has_shell_strings,has_registry_strings,has_crypto_strings,has_inject_strings,has_network_strings,has_mutex_strings,extracted_mutexes,has_dynamic_api_strings,dynamic_api_string_count,has_useragent_strings,has_base64_blobs,base64_blob_count,has_filepath_strings,filepath_string_count,triage_score,triage_tier,triage_fired,family_match,family_confidence,family_scores
emotet,3bd5190914c76df5159ad9844835e79006355c741fe701ab45fcb2656c84de5a.zip→3bd5190914c76df5159ad9844835e79006355c741fe701ab45fcb2656c84de5a.exe,manual,1,3bd5190914c76df5159ad9844835e79006355c741fe701ab45fcb2656c84de5a,895770c8a41b12cf1c4e6d770fbecd51,783360,7.0582,x86,2020-10-15 21:28:28,2020,2020_2022,5,0x102,0x8000,0,0,0,1,2,0x400000,811008,1024,0,789630,0,9.0,5.0,7,0,243908,.text,0,".text, .rdata, .data, .rsrc, .reloc",7.8179,6.1013,1,0,0,0,0,1,0,0,0,2,0,2,1,505,10,0,0,1,6,0,0,1,5,0,0,0,0,1,0,0.0,0,0,0,1,0,59,0,0.0,0,0,1.04,4,3812,http://www.rsdn.ru | http://www.webutilities.com,,,,,2,0,1,0,1,0,0,1,0,,1,2,0,1,2,1,17,49,CRITICAL,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Trickbot:88% | Zeus:67% | Formbook:63%
emotet,40f7324f4b4081c89b67724c6901bc3af16d7016f43946be889766e1248c689f.zip→40f7324f4b4081c89b67724c6901bc3af16d7016f43946be889766e1248c689f.exe,manual,1,40f7324f4b4081c89b67724c6901bc3af16d7016f43946be889766e1248c689f,62f652ec73290240cd6fc151f1646e44,757760,6.6817,x64,2022-05-18 17:26:22,2022,2020_2022,6,0x2022,0x140,1,1,0,0,2,0x180000000,782336,1024,0,774552,0,9.0,5.2,6,0,472668,.text,0,".text, .rdata, .data, .pdata, .rsrc, .reloc",7.8726,4.8106,1,0,0,0,0,1,0,0,2,2,1,0,1,81,2,0,0,1,3,0,0,1,5,0,0,0,0,1,0,0.0,4,1,0,0,0,2,0,0.0,0,0,1.03,3,2484,,,,,,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,1,1,35,HIGH,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:62% | Formbook:53% | Lumma:50%
emotet,4a1d45b5fbe5029805fcd500f8c2f8ee68b04a2b376b5a2e92d665fb6abe421c.zip→4a1d45b5fbe5029805fcd500f8c2f8ee68b04a2b376b5a2e92d665fb6abe421c.exe,manual,1,4a1d45b5fbe5029805fcd500f8c2f8ee68b04a2b376b5a2e92d665fb6abe421c,4187f62d9490aff1daa030aa030fc2ad,233472,5.7784,x86,2019-10-14 04:49:58,2019,2015_2019,5,0x10f,0x0,0,0,0,1,2,0x400000,237568,4096,0,267731,0,7.0,4.0,5,0,25100,.text,0,".text, .rdata, .data, .idata, .rsrc",5.4475,3.5078,0,0,0,0,0,1,0,0,2,3,0,0,0,106,3,0,0,1,5,0,0,1,4,0,0,0,0,1,0,0.0,1,1,0,1,0,2,0,0.0,0,0,1.02,3,655,,,,,,0,0,0,0,0,1,0,1,0,,1,2,0,1,81,1,1,43,HIGH,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; Network/C2 strings; Crypto-related strings,Emotet,PROBABLE,Emotet:100% | Trickbot:81% | Lumma:71% | Zeus:67%
emotet,5a4eae20292dbcf6b7874bc5b7a77497da6d89438798daa40e84b29512decd84.zip→5a4eae20292dbcf6b7874bc5b7a77497da6d89438798daa40e84b29512decd84.dll,manual,1,5a4eae20292dbcf6b7874bc5b7a77497da6d89438798daa40e84b29512decd84,3476a08b03a01ea3c686429068025ef5,58368,6.6731,x86,2020-09-24 13:08:08,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,73728,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",6.825,4.4693,0,0,1,0,0,1,0,0,2,1,0,1,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.26,3,232,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,689f36634c8bdef24108072891de18dc6382bd8954e78ce64b01755d8cea19c8.zip→689f36634c8bdef24108072891de18dc6382bd8954e78ce64b01755d8cea19c8.dll,manual,1,689f36634c8bdef24108072891de18dc6382bd8954e78ce64b01755d8cea19c8,1c2007eac249e26b57d24039f3827022,356352,3.2522,x86,2020-10-21 13:04:08,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,368640,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",5.4959,3.5469,0,0,1,0,0,1,0,0,3,1,0,0,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.03,3,228,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,6a6904fe007845787df332920919c2a1f968de70f288a29a410f3e46da5501bd.zip→6a6904fe007845787df332920919c2a1f968de70f288a29a410f3e46da5501bd.exe,manual,1,6a6904fe007845787df332920919c2a1f968de70f288a29a410f3e46da5501bd,9547c2132fdd1422d3bcb4de2a95d530,503808,6.5791,x86,2019-10-06 11:50:02,2019,2015_2019,4,0x103,0x8000,0,0,0,1,2,0x400000,532480,1024,0,529859,0,9.0,5.0,6,0,202428,.text,0,".text, .rdata, .data, .rsrc",6.856,5.6487,0,0,0,0,0,1,0,0,0,2,0,2,0,439,10,0,0,1,5,0,0,1,5,0,0,0,0,1,0,0.0,1,1,0,0,0,115,0,0.0,0,0,1.06,3,2134,,,,,,0,0,0,0,1,0,0,0,0,,1,2,0,0,0,1,10,33,HIGH,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths,Emotet,STRONG,Emotet:100% | Zeus:67% | Trickbot:62% | Upatre:60%
emotet,6de788187b9a790f0a378b94f02582e1453d4f77f5ac4c742c7ffc4bef0ea157.zip→6de788187b9a790f0a378b94f02582e1453d4f77f5ac4c742c7ffc4bef0ea157.exe,manual,1,6de788187b9a790f0a378b94f02582e1453d4f77f5ac4c742c7ffc4bef0ea157,d5211c4a48e39cb9550ab0e78875c2f1,348851,6.6842,x86,2019-10-06 08:17:20,2019,2015_2019,4,0x10f,0x0,0,0,0,1,2,0x400000,376832,1024,0,360298,0,7.10,4.0,7,0,81641,.text,0,".text, .rdata, .data, .rsrc",6.5773,5.1725,0,0,0,0,0,1,0,0,1,1,1,1,0,375,11,0,0,1,5,0,0,1,3,0,0,0,0,1,1,0.0027,1,1,0,1,0,11,1,-0.0,0,0,1.08,3,1113,,,,,,0,0,0,0,1,1,0,1,0,,1,2,0,1,42,1,1,46,CRITICAL,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; Overlay data (appended payload); Network/C2 strings; Crypto-related strings,Emotet,PROBABLE,Emotet:100% | Upatre:90% | Trickbot:88% | Zeus:83%
emotet,6fa0dd6002d4b4e7ebabefc7f4f90f36fc53069e0cf4e845f683fb087d476e90.zip→6fa0dd6002d4b4e7ebabefc7f4f90f36fc53069e0cf4e845f683fb087d476e90.exe,manual,1,6fa0dd6002d4b4e7ebabefc7f4f90f36fc53069e0cf4e845f683fb087d476e90,f4d1470af3a7d82560b38558b132d468,502272,6.585,x86,2019-10-06 14:36:10,2019,2015_2019,4,0x103,0x8000,0,0,0,1,2,0x400000,532480,1024,0,545526,0,9.0,5.0,6,0,202476,.text,0,".text, .rdata, .data, .rsrc",6.8452,5.6488,0,0,0,0,0,1,0,0,0,2,0,2,0,439,10,0,0,1,5,0,0,1,5,0,0,0,0,1,0,0.0,1,1,0,0,0,115,0,0.0,0,0,1.06,3,1969,,,,,,0,0,0,0,1,0,0,0,0,,1,2,0,0,0,1,10,33,HIGH,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths,Emotet,STRONG,Emotet:100% | Zeus:67% | Trickbot:62% | Upatre:60%
emotet,705c42dd63cd4b01a8a858d36948d58c824e67e1363df55183e4bb4dff6f1597.zip→705c42dd63cd4b01a8a858d36948d58c824e67e1363df55183e4bb4dff6f1597.dll,manual,1,705c42dd63cd4b01a8a858d36948d58c824e67e1363df55183e4bb4dff6f1597,596d2c49034e8b968acbd69cc1bdb12c,58880,6.7091,x86,2020-09-25 10:41:02,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,73728,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",6.8597,4.4777,0,0,1,0,0,1,0,0,2,1,0,1,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.25,3,237,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,70d0348face80ae89f7ff17f190f2a014f49decae63a5cfc2855ad9ebfd5f67e.zip→70d0348face80ae89f7ff17f190f2a014f49decae63a5cfc2855ad9ebfd5f67e.dll,manual,1,70d0348face80ae89f7ff17f190f2a014f49decae63a5cfc2855ad9ebfd5f67e,459cc461491abee9c84d53aa33fa655a,58368,6.6727,x86,2020-09-24 13:08:08,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,73728,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",6.825,4.4706,0,0,1,0,0,1,0,0,2,1,0,1,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.26,3,232,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,7c7c027baabad9e9adfc97b05a53bea249995dd94b01777fd41d890f79525612.zip→7c7c027baabad9e9adfc97b05a53bea249995dd94b01777fd41d890f79525612.dll,manual,1,7c7c027baabad9e9adfc97b05a53bea249995dd94b01777fd41d890f79525612,bf562db325c1417cfa846dd551fdd848,86016,5.8432,x86,2020-10-21 21:28:01,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,98304,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",5.8562,4.2287,0,0,1,0,0,1,0,0,2,1,1,0,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.14,3,262,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,86a5b8ece539b7a3093df6a734ff25f2ff3803096be2fee97d14d0c605fbbedd.zip→86a5b8ece539b7a3093df6a734ff25f2ff3803096be2fee97d14d0c605fbbedd.dll,manual,1,86a5b8ece539b7a3093df6a734ff25f2ff3803096be2fee97d14d0c605fbbedd,14e87a422a88f6997b62f133c265085c,58368,6.6669,x86,2020-09-18 19:25:19,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,73728,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",6.8156,4.4683,0,0,1,0,0,1,0,0,2,1,0,1,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.26,3,238,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,89f57920aba3461bc035efd5678cc9e09b8fd36f2678c2ec326e3abcfac53d0d.zip→89f57920aba3461bc035efd5678cc9e09b8fd36f2678c2ec326e3abcfac53d0d.dll,manual,1,89f57920aba3461bc035efd5678cc9e09b8fd36f2678c2ec326e3abcfac53d0d,8f8859705a2bb27553648322e8342912,58368,6.669,x86,2020-09-18 19:21:21,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,73728,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",6.8168,4.4605,0,0,1,0,0,1,0,0,2,1,0,1,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.26,3,246,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,911a4881341dc12dd59004e9133e8c0262dfb5ff5ed8c7f11f58367df65477bf.zip→911a4881341dc12dd59004e9133e8c0262dfb5ff5ed8c7f11f58367df65477bf.dll,manual,1,911a4881341dc12dd59004e9133e8c0262dfb5ff5ed8c7f11f58367df65477bf,8346d2ea5b1eec77502e081619cb7ae7,127488,7.0245,x86,2020-10-22 22:34:30,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,139264,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",7.1055,4.537,1,0,1,0,0,1,0,0,2,1,0,0,1,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.09,4,500,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,41,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Sality:60% | Trickbot:56% | Upatre:50%
emotet,911d6563a5d67d135bc5e8c15ed2959411dda43c9de7c71f783298c04fef301b.zip→911d6563a5d67d135bc5e8c15ed2959411dda43c9de7c71f783298c04fef301b.dll,manual,1,911d6563a5d67d135bc5e8c15ed2959411dda43c9de7c71f783298c04fef301b,053e90dae319742f0abd16b043f8dc70,58880,6.6649,x86,2020-09-18 19:25:41,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,73728,1024,0,0,1,12.0,6.0,2,0,10160,.text,0,".text, .rdata, .data, .reloc",6.8145,4.46,0,0,1,0,0,1,0,0,2,1,0,1,0,21,2,0,0,1,4,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.25,3,219,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,37,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:56% | Upatre:50% | Zeus:50%
emotet,a33353b8af41a2c8c526cf73db3a091e48056c4b5e4e0c1ec13f416bde627754.zip→a33353b8af41a2c8c526cf73db3a091e48056c4b5e4e0c1ec13f416bde627754.exe,manual,1,a33353b8af41a2c8c526cf73db3a091e48056c4b5e4e0c1ec13f416bde627754,0b1ca8eb44d80598332d0ff9bc303925,548864,6.6003,x86,2019-10-14 12:49:48,2019,2015_2019,4,0x10f,0x0,0,0,0,1,2,0x400000,565248,4096,0,578582,0,7.0,4.0,4,0,87574,.text,0,".text, .rdata, .data, .rsrc",6.5455,4.8555,0,0,0,0,0,1,0,0,1,1,1,1,0,568,13,0,0,1,5,0,0,1,3,0,0,0,0,1,4,0.007,1,1,0,0,0,10,0,0.0,0,0,1.03,3,1808,http://lars.werner.no/,,,,,1,0,1,0,1,1,0,1,0,,1,2,0,1,42,0,0,43,HIGH,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Crypto-related strings,Emotet,STRONG,Emotet:100% | Trickbot:75% | Upatre:60% | Zeus:58%
emotet,acabefc5923cee3030c68a69a356b2bfbdda0b55e14c088694995f1737793fa5.zip→acabefc5923cee3030c68a69a356b2bfbdda0b55e14c088694995f1737793fa5.dll,manual,1,acabefc5923cee3030c68a69a356b2bfbdda0b55e14c088694995f1737793fa5,5d0fc6b953e9eb6be4d3fa8dd7688410,40448,6.667,x86,2020-09-03 19:40:59,2020,2020_2022,4,0x2102,0x140,1,1,0,0,2,0x10000000,53248,1024,0,0,1,12.0,6.0,2,0,9696,.text,0,".text, .rdata, .data, .reloc",6.8823,4.6828,0,0,1,0,0,1,0,0,1,2,0,1,0,15,2,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.32,3,166,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,32,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:75% | Trickbot:44% | Virut:38% | Sality:33%
emotet,b16f271216e26bb53cb0e96794c6fae046123d92d07426fe415eac31a26bbe58.zip→b16f271216e26bb53cb0e96794c6fae046123d92d07426fe415eac31a26bbe58.exe,manual,1,b16f271216e26bb53cb0e96794c6fae046123d92d07426fe415eac31a26bbe58,4ce2abf083cfc9d760c3fa0293c9f009,71527424,6.5874,x64,2024-10-03 06:15:36,2024,2023_plus,7,0x22,0x8160,1,1,0,0,2,0x140000000,74416128,1024,0,71549576,0,14.29,6.0,10,0,22254044,.text,0,".text, .rdata, .data, .pdata, _rdata, .reloc, .rsrc",6.9666,5.0109,0,1,1,0,0,1,0,0,2,1,3,1,0,403,13,0,0,1,6,1,2,1,6,1,1,1,6,1,0,0.0,8563,1,1,1,1,24,0,0.0,0,0,1.04,3,352897,http://.css | http://.jpg|right|thumb|.js | http://Descriptionrelatively | http://UA-Compatible | http://a@b?@c | http://a@b@c/ | http://according | http://addEventListenerresponsible | http://applicationslink | http://ator | http://code.google.com/p/closure-compiler/wiki/SourceMaps | http://cript | http://dictionaryperceptionrevolutionfoundationpx;height:successfulsupportersmillenniumhis | http://encoding= | http://familiar | http://html4/loose.dtd | http://imEnglish | http://interested | http://interpreted | http://iparticipation | http://link | http://localhost:8000/v8/loadVMSymbols | http://mathematicsmargin-top:eventually | http://narwhaljs.org) | http://navigation | http://option | http://s;text-align:centerfont-weight: | http://site_name | http://src.chromium.org/viewvc/blink/trunk/Source/devtools/front_end/SourceMap.js | http://staticsuggested | http://style= | http://userguide.icu-project.org/strings/properties | http://whether | http://www-//W3C//DTD | http://www. | http://www./div | http://www.C//DTD | http://www.a | http://www.apache.org/licenses/LICENSE-2.0 | http://www.css | http://www.example.com | http://www.hortcut | http://www.icon | http://www.interpretation | http://www.language= | http://www.midnight-commander.org/browser/lib/tty/key.c | http://www.squid-cache.org/Doc/config/half_closed_clients/ | http://www.style= | http://www.text-decoration:underthe | http://www.unicode.org/copyright.html,1.101.3.4 | 1.3.0.1 | 1.3.101.110 | 1.3.101.111 | 1.3.101.112 | 1.3.101.113 | 1.3.111.2 | 1.3.14.3 | 1.3.36.3 | 1.3.6.1 | 1.9.16.3 | 10.2.4.1 | 11.3.244.8 | 12.2.1.16 | 12.2.2.8 | 13.3.12.1 | 15.1.3.4 | 2.5.8.3 | 21.4.2.1 | 4.1.188.7 | 4.5.6.7 | 5.3.1.9 | 61.1.1.1 | 8.1.2.4 | 8.1.2.5 | 8.1.5.1,,280north.com | 2Fwww.in | 8fs.ru | A.ru | Console.prototype.info | Log.com | Z.SU | agent.cc | bK.cC | bK.cN | bK.cc | bK.cn | bV.cC | bV.cN | bV.cc | bV.cn | bV.eU | bV.eu | bV.iN | c0.cC | c0.cN | c0.cc | c0.cn | c0.eU | c0.eu | c0.iN | c8.cC | c8.cN | c8.cc | c8.cn | c8.eU | c8.eu | c8.iN | cA.cC | cA.cN | cK.cN | cK.eU | cK.eu | cK.iN | call-site-info.cc | callback.cc | ce.cC | ce.cN | ce.cn | ce.eU | ce.eu | cl.cC | cl.cN | cl.cn | compilation-dependencies.cc,,50,26,1,1,0,1,1,1,1,"(()*+,---./01123333333453333463333473383349:;<=>? | ))*+,-.../01223444444456444457444458449445:;<=>?@ | ))*+,-.../01223444444456444457444458449445:;<=>?@ | 6666666666666666666666666666666666666666666666666666666666666666 | )))****++),,,---***.....///001.2...333333333344444455555644777777777877777777777 |   // See, https://github.com/nodejs/node/commit/ec2822adaad76b126b5cccdeaa1addf2 | // Ref: https://github.com/nodejs/node/commit/f7620fb96d339f704932f9bb9a0dceb995 | // https://github.com/tc39/proposal-ses/blob/e5271cc42a257a05dcae2fd94713ed2f46c |       // https://github.com/ChromeDevTools/devtools-frontend/blob/4275917f84266e |       // ref https://github.com/sinonjs/fake-timers/blob/a4c757f80840829e45e0852",1,5,0,1,4479,1,2925,59,CRITICAL,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; URL / domain strings (C2 infrastructure); Process injection API imports; Raw/virtual size mismatch (in-mem unpack); Network/C2 strings; Mutex name strings; Suspicious/non-standard section name; TLS directory (pre-EP execution); Crypto-related strings; Injection-related strings; Network/C2 API imports,Emotet,WEAK,Emotet:100% | Lumma:100% | Trickbot:88% | Formbook:84%
emotet,b375e37ee678d8fa056e06cfeccbe1077d517365a46981a811adb637ba5c838c.zip→b375e37ee678d8fa056e06cfeccbe1077d517365a46981a811adb637ba5c838c.exe,manual,1,b375e37ee678d8fa056e06cfeccbe1077d517365a46981a811adb637ba5c838c,6b500ad29c39f72cd77c150a47df64ea,775917,6.971,x64,2023-02-07 12:10:07,2023,2023_plus,10,0x222e,0x0,0,0,0,1,2,0x400000,765952,1536,0,0,1,8.0,5.2,5,0,4800,.text,0,".text, .rodata, .data, .tls, .pdata, .xdata, .idata, .edata, .rsrc, .reloc",7.8506,4.2771,1,1,0,0,0,1,0,0,4,2,3,0,1,96,4,0,0,1,4,1,1,1,4,0,0,0,0,1,0,0.0,2,1,0,0,0,4,1,5.0983,0,0,0.99,4,7385,,,,,,0,0,0,0,0,0,0,1,0,,1,3,0,1,1,1,1,63,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); Process injection API imports; Overlay data (appended payload); Network/C2 strings; Suspicious/non-standard section name,Emotet,WEAK,Emotet:100% | Upatre:100% | Zeus:100% | Trickbot:94%
